2025-09-15 13:08:40.463 | INFO     | utils.config:from_yaml:61 - Configuration loaded.
2025-09-15 13:08:40.463 | INFO     | __main__:run_tools:8 - Loaded 32 vulnerabilities from configuration.
2025-09-15 13:08:40.463 | INFO     | __main__:run_tools:44 - Loaded 32 vulnerabilities from configuration.
2025-09-15 13:08:40.464 | INFO     | __main__:run_tools:46 - get 32 bugs
2025-09-15 13:08:40.464 | INFO     | __main__:run_tools:48 - Running IRIS for vulnerability: CWE-079 on nahsra__antisamy_CVE-2016-10006_1.5.3
2025-09-15 13:08:40.464 | INFO     | core.iris:run_on_target:38 - IRIS output for nahsra__antisamy_CVE-2016-10006_1.5.3 already exists, skipping.
2025-09-15 13:08:40.464 | INFO     | __main__:run_tools:50 - Completed IRIS for vulnerability: CWE-079 on nahsra__antisamy_CVE-2016-10006_1.5.3
2025-09-15 13:08:40.464 | INFO     | __main__:run_tools:48 - Running IRIS for vulnerability: CWE-079 on xuxueli__xxl-job_CVE-2020-29204_2.2.0
2025-09-15 13:08:40.464 | INFO     | core.iris:run_on_target:38 - IRIS output for xuxueli__xxl-job_CVE-2020-29204_2.2.0 already exists, skipping.
2025-09-15 13:08:40.464 | INFO     | __main__:run_tools:50 - Completed IRIS for vulnerability: CWE-079 on xuxueli__xxl-job_CVE-2020-29204_2.2.0
2025-09-15 13:08:40.464 | INFO     | __main__:run_tools:48 - Running IRIS for vulnerability: CWE-079 on apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8
2025-09-15 13:10:57.879 | INFO     | __main__:run_tools:50 - Completed IRIS for vulnerability: CWE-079 on apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8
2025-09-15 13:10:57.880 | INFO     | __main__:run_tools:48 - Running IRIS for vulnerability: CWE-079 on apache__jspwiki_CVE-2019-10077_2.11.0.M3
2025-09-15 13:10:57.891 | INFO     | core.iris:run_on_target:38 - IRIS output for apache__jspwiki_CVE-2019-10077_2.11.0.M3 already exists, skipping.
2025-09-15 13:10:57.891 | INFO     | __main__:run_tools:50 - Completed IRIS for vulnerability: CWE-079 on apache__jspwiki_CVE-2019-10077_2.11.0.M3
2025-09-15 13:10:57.892 | INFO     | __main__:run_tools:48 - Running IRIS for vulnerability: CWE-079 on nahsra__antisamy_CVE-2017-14735_1.5.6
2025-09-15 13:20:54.118 | INFO     | __main__:run_tools:50 - Completed IRIS for vulnerability: CWE-079 on nahsra__antisamy_CVE-2017-14735_1.5.6
2025-09-15 13:20:54.118 | INFO     | __main__:run_tools:48 - Running IRIS for vulnerability: CWE-079 on keycloak__keycloak_CVE-2022-1274_20.0.3
2025-09-15 13:20:59.607 | INFO     | __main__:run_tools:50 - Completed IRIS for vulnerability: CWE-079 on keycloak__keycloak_CVE-2022-1274_20.0.3
2025-09-15 13:20:59.607 | INFO     | __main__:run_tools:48 - Running IRIS for vulnerability: CWE-079 on DSpace__DSpace_CVE-2022-31192_5.10
2025-09-15 13:20:59.607 | INFO     | core.iris:run_on_target:38 - IRIS output for DSpace__DSpace_CVE-2022-31192_5.10 already exists, skipping.
2025-09-15 13:20:59.607 | INFO     | __main__:run_tools:50 - Completed IRIS for vulnerability: CWE-079 on DSpace__DSpace_CVE-2022-31192_5.10
2025-09-15 13:20:59.607 | INFO     | __main__:run_tools:48 - Running IRIS for vulnerability: CWE-079 on xwiki__xwiki-rendering_CVE-2023-37908_14.10.3
2025-09-15 13:21:05.041 | INFO     | __main__:run_tools:50 - Completed IRIS for vulnerability: CWE-079 on xwiki__xwiki-rendering_CVE-2023-37908_14.10.3
2025-09-15 13:21:05.042 | INFO     | __main__:run_tools:48 - Running IRIS for vulnerability: CWE-079 on hibernate__hibernate-validator_CVE-2019-10219_6.0.17.Final
2025-09-15 13:21:05.042 | INFO     | core.iris:run_on_target:38 - IRIS output for hibernate__hibernate-validator_CVE-2019-10219_6.0.17.Final already exists, skipping.
2025-09-15 13:21:05.042 | INFO     | __main__:run_tools:50 - Completed IRIS for vulnerability: CWE-079 on hibernate__hibernate-validator_CVE-2019-10219_6.0.17.Final
2025-09-15 13:21:05.042 | INFO     | __main__:run_tools:48 - Running IRIS for vulnerability: CWE-079 on keycloak__keycloak_CVE-2014-3656_1.0.5.Final
2025-09-15 13:21:10.482 | INFO     | __main__:run_tools:50 - Completed IRIS for vulnerability: CWE-079 on keycloak__keycloak_CVE-2014-3656_1.0.5.Final
2025-09-15 13:21:10.482 | INFO     | __main__:run_tools:48 - Running IRIS for vulnerability: CWE-079 on apache__jspwiki_CVE-2019-10078_2.11.0.M3
2025-09-15 13:21:10.482 | INFO     | core.iris:run_on_target:38 - IRIS output for apache__jspwiki_CVE-2019-10078_2.11.0.M3 already exists, skipping.
2025-09-15 13:21:10.482 | INFO     | __main__:run_tools:50 - Completed IRIS for vulnerability: CWE-079 on apache__jspwiki_CVE-2019-10078_2.11.0.M3
