2025-09-19 16:18:14.922 | INFO     | utils.config:from_yaml:68 - Configuration loaded.
2025-09-19 16:18:14.923 | INFO     | __main__:run_tools:8 - Loaded 55 vulnerabilities from configuration.
2025-09-19 16:18:14.923 | INFO     | __main__:run_tools:44 - Loaded 55 vulnerabilities from configuration.
2025-09-19 16:18:14.923 | INFO     | __main__:run_tools:46 - get 55 bugs
2025-09-19 16:18:14.923 | INFO     | __main__:run_tools:48 - Running IRIS for vulnerability: CWE-022 on spring-cloud__spring-cloud-config_CVE-2020-5405_2.1.6.RELEASE
2025-09-19 16:18:20.630 | INFO     | __main__:run_tools:50 - Completed IRIS for vulnerability: CWE-022 on spring-cloud__spring-cloud-config_CVE-2020-5405_2.1.6.RELEASE
2025-09-19 16:18:20.631 | INFO     | __main__:run_tools:48 - Running IRIS for vulnerability: CWE-022 on diffplug__goomph_CVE-2022-26049_3.37.1
2025-09-19 16:18:26.322 | INFO     | __main__:run_tools:50 - Completed IRIS for vulnerability: CWE-022 on diffplug__goomph_CVE-2022-26049_3.37.1
2025-09-19 16:18:26.322 | INFO     | __main__:run_tools:48 - Running IRIS for vulnerability: CWE-022 on codehaus-plexus__plexus-archiver_CVE-2018-1002200_3.5
2025-09-19 16:18:26.323 | INFO     | core.iris:run_on_target:38 - IRIS output for codehaus-plexus__plexus-archiver_CVE-2018-1002200_3.5 already exists, skipping.
2025-09-19 16:18:26.323 | INFO     | __main__:run_tools:50 - Completed IRIS for vulnerability: CWE-022 on codehaus-plexus__plexus-archiver_CVE-2018-1002200_3.5
2025-09-19 16:18:26.323 | INFO     | __main__:run_tools:48 - Running IRIS for vulnerability: CWE-022 on undertow-io__undertow_CVE-2014-7816_1.0.16.Final
2025-09-19 16:18:26.323 | INFO     | core.iris:run_on_target:38 - IRIS output for undertow-io__undertow_CVE-2014-7816_1.0.16.Final already exists, skipping.
2025-09-19 16:18:26.324 | INFO     | __main__:run_tools:50 - Completed IRIS for vulnerability: CWE-022 on undertow-io__undertow_CVE-2014-7816_1.0.16.Final
2025-09-19 16:18:26.324 | INFO     | __main__:run_tools:48 - Running IRIS for vulnerability: CWE-022 on apache__sling-org-apache-sling-servlets-resolver_CVE-2024-23673_2.10.0
2025-09-19 16:18:26.324 | INFO     | core.iris:run_on_target:38 - IRIS output for apache__sling-org-apache-sling-servlets-resolver_CVE-2024-23673_2.10.0 already exists, skipping.
2025-09-19 16:18:26.324 | INFO     | __main__:run_tools:50 - Completed IRIS for vulnerability: CWE-022 on apache__sling-org-apache-sling-servlets-resolver_CVE-2024-23673_2.10.0
2025-09-19 16:18:26.324 | INFO     | __main__:run_tools:48 - Running IRIS for vulnerability: CWE-022 on yamcs__yamcs_CVE-2023-45277_5.8.6
2025-09-19 16:18:26.325 | INFO     | core.iris:run_on_target:38 - IRIS output for yamcs__yamcs_CVE-2023-45277_5.8.6 already exists, skipping.
